Power status;Alerts status;Meters status;Accounting status;In Contract;Connection type;Company;Printer;Printer's address;Manufacturer;Model;Serial;Site;Department;Contact;Asset number;Location;Days without meters;PAT;Last meter
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SRJ-PLANTAOFSCL-01;10.0.21.154;Kyocera;ECOSYS MA5500ifx;WDS5155691;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;GRJ-DUQUECXIAS-ATENDIMENTO;10.12.21.8;Kyocera;ECOSYS MA5500ifx;WDS4Y49574;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;GPR-CASCAVEL-ATENDIMENTO;10.16.41.11;Kyocera;ECOSYS MA3500cix;H7Q4701057;Paraná;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;ACE-CAMOCIM-01;10.4.85.230;Kyocera;ECOSYS M3655idn;R4P2Y13289;Ceará;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;GPR-FIGUACU-CTPS-01;10.19.41.13;Kyocera;ECOSYS MA3500cix;H7Q4700856;Paraná;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;GPR-FIGUACU-FISCALIZ-01;10.19.41.14;Kyocera;ECOSYS MA5500ifx;WDS4Y49576;Paraná;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;GRJ-DUQUECXIAS-FISCALIZACAO;10.12.21.27;Kyocera;ECOSYS MA5500ifx;WDS4Y49407;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;GPR-CASCAVEL-FISCALIZACAO;10.16.41.12;Kyocera;ECOSYS MA5500ifx;WDS4Z52476;Paraná;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;ARJ-MADUREIRA-01;10.14.21.9;Kyocera;ECOSYS MA5500ifx;WDS4Y49392;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;ARJ-ILHAGOVNDOR-01;10.2.21.9;Kyocera;ECOSYS MA5500ifx;WDS4Y49397;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SRJ-SPT-01;10.0.21.163;Kyocera;ECOSYS MA5500ifx;WDS5156670;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SRJ-BENEFICIO-01;10.0.21.183;Kyocera;ECOSYS MA5500ifx;WDS5155688;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SRJ-GABINETE-CL;10.0.21.156;Kyocera;ECOSYS MA3500cix;H7Q4801263;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;APR-APUCARANA-01;10.12.41.11;Kyocera;ECOSYS MA5500ifx;WDS4Y49564;Paraná;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SRJ-GABINETE-02;10.0.21.157;Kyocera;ECOSYS MA5500ifx;WDS5155189;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;ARJ-TIJUCA-01;10.34.21.149;Kyocera;ECOSYS MA5500ifx;WDS5155361;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;GPR-MRNGA-GERENCIA;10.1.41.12;Kyocera;ECOSYS MA3500cix;H7Q4700953;Paraná;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;GPA-MARABA-01;10.13.91.11;Kyocera;ECOSYS MA5500ifx;WDS4Y47233;Pará;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;APR-PRNVAI-01;10.24.41.233;Kyocera;ECOSYS MA5500ifx;WDS4Y49433;Paraná;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;GPR-MRNGA-SAA;10.1.41.20;Kyocera;ECOSYS MA5500ifx;WDS4Y49558;Paraná;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;ARJ-MEIER-01;10.11.21.126;Kyocera;ECOSYS MA5500ifx;WDS4Y49402;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;APR-CIANORTE-01;10.17.41.11;Kyocera;ECOSYS MA5500ifx;WDS4Y49559;Paraná;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;ARJ-MACAE-01;10.9.21.9;Kyocera;ECOSYS MA5500ifx;WDS5156802;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;RN-NTAL-NEMUR-01;10.0.84.19;Kyocera;ECOSYS MA5500ifx;WDS4Y47892;Rio Grande do Norte;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;RN-NTAL-NFGTS-01;10.0.84.15;Kyocera;ECOSYS MA5500ifx;WDS4Y47884;Rio Grande do Norte;;;;;0;;09/09/2025
Off;OrangeEvent;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;APR-CAMPMRO-01;10.15.41.11;Kyocera;ECOSYS MA5500ifx;WDS4Y49439;Paraná;;;;;1;;08/09/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;RN-NTAL-SEINT-01;10.0.84.60;Kyocera;ECOSYS MA5500ifx;WDS4Y47912;Rio Grande do Norte;;;;;19;;21/08/2025
Unknown;Incompatible;CountersEnabled;NoBillingData;False;Local;MINISTERIO_TRABALHO_EMPREGO_MTE;AM - Humaitá;AAM-0012389507;Kyocera;ECOSYS MA5500ifx;WDS4X42757;Amazonas;;;;;5;;04/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;ARJ-RIODOSTRAS-01;10.53.21.139;Kyocera;ECOSYS MA5500ifx;WDS5155352;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;GRJ-CABFRIO-SD;10.28.21.191;Kyocera;ECOSYS MA5500ifx;WDS5155655;Rio de Janeiro;;;;;1;;08/09/2025
On;OrangeEvent;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;GRJ-CABFRIO-ADMINISTRACAO;10.28.21.192;Kyocera;ECOSYS MA5500ifx;WDS5155719;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;APR-FCOBELTRAO-01;10.20.41.11;Kyocera;ECOSYS MA5500ifx;WDS4Y49371;Paraná;;;;;1;;08/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;MTE SANTARÉM;10.72.102.87;Kyocera;ECOSYS MA5500ifx;WDS4Y47383;Pará;;;;;1;;08/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;APR-GAPVNA-01;10.21.41.11;Kyocera;ECOSYS MA5500ifx;WDS4Y49501;Paraná;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;APR-STOANTONIODPTNA-01;10.7.41.2;Kyocera;ECOSYS MA5500ifx;WDS4Y49560;Paraná;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;GRJ-NTOI-ATENDIMENTO-02;10.43.21.27;Kyocera;ECOSYS MA5500ifx;WDS5156798;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;GRJ-NTOI-ATENDIMENTO-01;10.43.21.26;Kyocera;ECOSYS MA5500ifx;WDS5260684;Rio de Janeiro;;;;;3;;06/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;GRJ-NTOI-FISCALIZACAO;10.43.21.28;Kyocera;ECOSYS MA5500ifx;WDS5260685;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;ARJ-SAOGNCLO-01;10.42.21.9;Kyocera;ECOSYS MA5500ifx;WDS5156782;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;ARJ-BJESUSDOITAB-01;10.13.21.9;Kyocera;ECOSYS MA5500ifx;WDS4Y49615;Rio de Janeiro;;;;;1;;08/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;GRJ-ITPRNA-PROTOCOLO;10.7.21.11;Kyocera;ECOSYS MA5500ifx;WDS4Z53516;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;GRJ-ITPRNA-SD;10.7.21.10;Kyocera;ECOSYS MA5500ifx;WDS4Y49406;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;GRJ-ITPRNA-GERENCIA;10.7.21.9;Kyocera;ECOSYS MA5500ifx;WDS4Y50059;Rio de Janeiro;;;;;1;;08/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;ARJ-SFDLIS-01;10.50.21.11;Kyocera;ECOSYS MA5500ifx;WDS4Y49404;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;Fundacentro;10.35.8.35;Kyocera;ECOSYS MA5500ifx;WDS4Y49391;Paraná;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;GRJ-CMPDGYCSES-FISCALIZACAO;10.18.21.15;Kyocera;ECOSYS MA5500ifx;WDS4Y49582;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;GRJ-CMPDGYCSES-SD-01;10.18.21.13;Kyocera;ECOSYS MA5500ifx;WDS5155715;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;GRJ-CMPDGYCSES-SD-02;10.18.21.14;Kyocera;ECOSYS MA5500ifx;WDS5155187;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;APA-CASTANHAL-01;10.4.91.124;Kyocera;ECOSYS MA5500ifx;WDS4Y47236;Pará;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SRJ-SEGUR-01;10.0.21.161;Kyocera;ECOSYS MA5500ifx;WDS4Y49569;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SRJ-SEMUR-04;10.0.21.19;Kyocera;ECOSYS MA5500ifx;WDS5155353;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SRJ-SEMUR-05;10.0.21.16;Kyocera;ECOSYS MA5500ifx;WDS5155198;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SRJ-SEMUR-06;10.0.21.172;Kyocera;ECOSYS MA5500ifx;WDS5156655;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SRJ-SEMUR-07;10.0.21.175;Kyocera;ECOSYS MA5500ifx;WDS5156668;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SRJ-SEMUR-08;10.0.21.178;Kyocera;ECOSYS MA5500ifx;WDS5155700;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SRJ-SESG-01;10.0.21.168;Kyocera;ECOSYS MA5500ifx;WDS4Y49573;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SRJ-SERET-01;10.0.21.164;Kyocera;ECOSYS MA5500ifx;WDS4Y49553;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;BA-ENPOLIS-GERENCIA;10.26.71.169;Kyocera;ECOSYS MA5500ifx;WDS4425218;Bahia;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SSC-SEMUR-01;10.0.48.49;Kyocera;TASKalfa 3554ci;H5S3Z00106;Santa Catarina;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;ARJ-MRCHLHMS-01;10.1.21.44;Kyocera;ECOSYS MA5500ifx;WDS5260680;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SSC-SINT-01;10.0.48.45;Kyocera;ECOSYS MA5500ifx;WDS5671172;Santa Catarina;;;;;3;;06/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SSC-SEMUR-02;10.0.48.47;Kyocera;ECOSYS MA5500ifx;WDS5671156;Santa Catarina;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SRJ-SERET-02;10.0.21.166;Kyocera;ECOSYS MA5500ifx;WDS5155191;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SRJ-ASSESSORIA-01;10.0.21.153;Kyocera;ECOSYS MA5500ifx;WDS5155183;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SRJ-SEORF-01;10.0.21.169;Kyocera;ECOSYS MA5500ifx;WDS4Y49567;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;Kyocera ECOSYS MA5500ifx;10.0.21.185;Kyocera;ECOSYS MA5500ifx;WDS5155645;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SRJ-FISCALIZACAO-02;10.0.21.179;Kyocera;ECOSYS MA5500ifx;WDS5155628;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SRJ-FISCALIZACAO-03;10.0.21.188;Kyocera;ECOSYS MA5500ifx;WDS4Y49571;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SRJ-FISCALIZACAO-04;10.0.21.195;Kyocera;ECOSYS MA5500ifx;WDS5155640;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SCC-SEAD-01;10.0.48.35;Kyocera;ECOSYS MA3500cix;H7Q4701075;Santa Catarina;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;ARJ-QMDOS-01;10.44.21.9;Kyocera;ECOSYS MA5500ifx;WDS5156672;Rio de Janeiro;;;;;0;;09/09/2025
Off;OrangeEvent;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;ARJ-MSQTA-01;10.58.21.9;Kyocera;ECOSYS MA5500ifx;WDS4Y50067;Rio de Janeiro;;;;;1;;08/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SSC-GABINETE-01;10.0.48.31;Kyocera;ECOSYS MA5500ifx;WDS5570454;Santa Catarina;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SSC-SEGURO-01;10.0.48.52;Kyocera;ECOSYS MA5500ifx;WDS4Y49555;Santa Catarina;;;;;1;;08/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SSC-SERET-01;10.0.48.29;Kyocera;ECOSYS MA5500ifx;WDS5671168;Santa Catarina;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SSC-SBLOJA-01;10.0.48.33;Kyocera;ECOSYS MA5500ifx;WDS5671158;Santa Catarina;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SSC-ATENDIMENTO-01;10.0.48.61;Kyocera;ECOSYS MA5500ifx;WDS4Y49436;Santa Catarina;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;GRJ-ITAGUAI-GERENCIA;10.5.21.44;Kyocera;ECOSYS MA5500ifx;WDS4838346;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;GRJ-ITAGUAI-SGRDESEMPREGO;10.5.21.215;Kyocera;ECOSYS MA5500ifx;WDS4838339;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;ARJ-CPOGRD-01;10.19.21.20;Kyocera;ECOSYS MA5500ifx;WDS5260681;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SRJ-SESG-02;10.0.21.170;Kyocera;ECOSYS MA5500ifx;WDS5155199;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;ASC-RDOSUL-01;10.14.48.38;Kyocera;ECOSYS MA5500ifx;WDS5571079;Santa Catarina;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;AMG-ITAUNA-01;10.9.31.12;Kyocera;ECOSYS MA5500ifx;WDS4X42082;Minas Gerais;;;;;1;;08/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SRJ-SESG-03;10.0.21.167;Kyocera;ECOSYS MA5500ifx;WDS5260671;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SRJ-SEGUR-02;10.0.21.160;Kyocera;ECOSYS MA5500ifx;WDS5155638;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;Kyocera ECOSYS MA5500ifx;10.0.21.162;Kyocera;ECOSYS MA5500ifx;WDS5155622;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SRJ-ATENDIMENTO-01;10.0.21.152;Kyocera;ECOSYS MA5500ifx;WDS4Y49568;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;SRJ-ATENDIMENTO-02;10.0.21.187;Kyocera;ECOSYS MA5500ifx;WDS4Y49579;Rio de Janeiro;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;GSC-LAGES-01;10.21.48.152;Kyocera;ECOSYS MA5500ifx;WDS5570704;Santa Catarina;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;GSC-LAGES-ATENDIMENTO;10.21.48.178;Kyocera;ECOSYS MA5500ifx;WDS5570713;Santa Catarina;;;;;0;;09/09/2025
On;NoEvents;NoCountersData;NoBillingData;False;Network;MINISTERIO_TRABALHO_EMPREGO_MTE;ASC-JOACABA-01;10.16.48.13;Kyocera;ECOSYS MA5500ifx;WDS5570716;Default site;;;;;-;;-
Off;OrangeEvent;CountersEnabled;NoBillingData;False;Network;DELEGACIA_CAPITANIA_PORTOS_ITAJAI_SC;Garagem.garagem;172.25.79.30;Epson;WF-M5899;XC75010125;Default site;;;;;6;;03/09/2025
On;RedEvent;CountersEnabled;NoBillingData;False;Network;DELEGACIA_CAPITANIA_PORTOS_ITAJAI_SC;SECOM;172.25.79.31;Epson;WF-C5890;XBJZ021956;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;DELEGACIA_CAPITANIA_PORTOS_ITAJAI_SC;SAUDE;172.25.79.32;Epson;WF-M5899;XC75010148;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;DELEGACIA_CAPITANIA_PORTOS_ITAJAI_SC;impressoraEPM;172.25.79.34;Epson;WF-M5899;XC75010109;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;DELEGACIA_CAPITANIA_PORTOS_ITAJAI_SC;STA;172.25.79.35;Epson;WF-M5899;XC75010119;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;DELEGACIA_CAPITANIA_PORTOS_ITAJAI_SC;CORREDOR;172.25.79.36;Epson;WF-M5899;XC75010123;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;DELEGACIA_CAPITANIA_PORTOS_ITAJAI_SC;GAP;172.25.79.33;Epson;WF-M5899;XC75010278;Default site;;;;;0;;09/09/2025
Unknown;NoMonitoringRecently;NoCountersRecently;NoBillingData;False;Network;DELEGACIA_CAPITANIA_PORTOS_SAO_FRANCISCO_DO_SUL_SC;Kyocera ECOSYS M3540idn;172.25.64.110;Kyocera;ECOSYS M3540idn;LSH6217495;Default site;;;;;225;;27/01/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;DELEGACIA_CAPITANIA_PORTOS_SAO_FRANCISCO_DO_SUL_SC;SECOM;172.25.64.85;Kyocera;ECOSYS MA3500cix;H7Q4200399;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;DELEGACIA_CAPITANIA_PORTOS_SAO_FRANCISCO_DO_SUL_SC;30;172.25.64.86;Epson;WF-M5899;XC75010171;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;DELEGACIA_CAPITANIA_PORTOS_SAO_FRANCISCO_DO_SUL_SC;GAP;172.25.64.89;Epson;WF-M5899;XC75010274;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;DELEGACIA_CAPITANIA_PORTOS_SAO_FRANCISCO_DO_SUL_SC;10;172.25.64.88;Epson;WF-M5899;XC75010232;Default site;;;;;5;;04/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;DELEGACIA_CAPITANIA_PORTOS_SAO_FRANCISCO_DO_SUL_SC;20;172.25.64.87;Epson;WF-M5899;XC75010137;Default site;;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_CIENCIA_TECN_INOVACAO_MCTI;IMPESPBLE386C;10.0.45.86;Kyocera;ECOSYS MA3500cix;H7Q4901543;ESPBLE - Esplanada Bloco E;IMPESPBLE386C;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_CIENCIA_TECN_INOVACAO_MCTI;IMP507N1A119C;10.0.45.119;Kyocera;ECOSYS MA3500cix;H7Q4901553;507N - 507 Norte;IMP507N1A119C;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_CIENCIA_TECN_INOVACAO_MCTI;IMP507N2106C;10.0.45.106;Kyocera;ECOSYS MA3500cix;H7Q4901494;507N - 507 Norte;IMP507N2106C;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_CIENCIA_TECN_INOVACAO_MCTI;IMPESPBLA679C;10.0.45.79;Kyocera;ECOSYS MA3500cix;H7Q4901542;ESPBLA - Esplanada Bloco A;IMPESPBLA679C;;;;0;;09/09/2025
On;NoEvents;CountersEnabled;NoBillingData;False;Network;MINISTERIO_CIENCIA_TECN_INOVACAO_MCTI;IMPESPBLE282C;10.0.45.82;Kyocera;ECOSYS MA3500cix;H7Q4901512;ESPBLE - Esplanada Bloco E;IMPESPBLE282C;;;;0;;09/09/2025
